1745614188099191 - DROP: Packet 82 at end of ingress (egress_spec == drop_port)
1745614188100042 - DROP: Packet 90 at end of ingress (egress_spec == drop_port)
1745614188100321 - DROP: Packet 83 at end of ingress (egress_spec == drop_port)
1745614188164433 - DROP: Packet 91 at end of ingress (egress_spec == drop_port)
1745614188164471 - DROP: Packet 64 at end of ingress (egress_spec == drop_port)
1745614188207238 - DROP: Packet 92 at end of ingress (egress_spec == drop_port)
1745614188207321 - DROP: Packet 84 at end of ingress (egress_spec == drop_port)
1745614188208130 - DROP: Packet 65 at end of ingress (egress_spec == drop_port)
1745614188208550 - DROP: Packet 85 at end of ingress (egress_spec == drop_port)
1745614188209230 - DROP: Packet 66 at end of ingress (egress_spec == drop_port)
1745614188209483 - DROP: Packet 93 at end of ingress (egress_spec == drop_port)
1745614188211740 - DROP: Packet 94 at end of ingress (egress_spec == drop_port)
1745614188227667 - DROP: Packet 67 at end of ingress (egress_spec == drop_port)
1745614188227822 - DROP: Packet 86 at end of ingress (egress_spec == drop_port)
1745614188337290 - DROP: Packet 87 at end of ingress (egress_spec == drop_port)
1745614188420227 - DROP: Packet 68 at end of ingress (egress_spec == drop_port)
1745614188421316 - DROP: Packet 95 at end of ingress (egress_spec == drop_port)
1745614188484707 - DROP: Packet 88 at end of ingress (egress_spec == drop_port)
1745614188547834 - DROP: Packet 69 at end of ingress (egress_spec == drop_port)
1745614188547888 - DROP: Packet 96 at end of ingress (egress_spec == drop_port)
1745614188720323 - DROP: Packet 70 at end of ingress (egress_spec == drop_port)
1745614188720339 - DROP: Packet 89 at end of ingress (egress_spec == drop_port)
1745614188721240 - DROP: Packet 97 at end of ingress (egress_spec == drop_port)
1745614188721521 - DROP: Packet 71 at end of ingress (egress_spec == drop_port)
1745614190895626 - DROP: Packet 90 at end of ingress (egress_spec == drop_port)
1745614190896697 - DROP: Packet 72 at end of ingress (egress_spec == drop_port)
1745614191021682 - DROP: Packet 98 at end of ingress (egress_spec == drop_port)
1745614191086411 - DROP: Packet 99 at end of ingress (egress_spec == drop_port)
1745614191087365 - DROP: Packet 91 at end of ingress (egress_spec == drop_port)
1745614191149899 - DROP: Packet 92 at end of ingress (egress_spec == drop_port)
1745614191213635 - DROP: Packet 100 at end of ingress (egress_spec == drop_port)
1745614191214672 - DROP: Packet 73 at end of ingress (egress_spec == drop_port)
1745614191278027 - DROP: Packet 93 at end of ingress (egress_spec == drop_port)
1745614191279140 - DROP: Packet 74 at end of ingress (egress_spec == drop_port)
1745614191470502 - DROP: Packet 75 at end of ingress (egress_spec == drop_port)
1745614191470645 - DROP: Packet 101 at end of ingress (egress_spec == drop_port)
1745614191535381 - DROP: Packet 94 at end of ingress (egress_spec == drop_port)
1745614191598699 - DROP: Packet 76 at end of ingress (egress_spec == drop_port)
1745614191598883 - DROP: Packet 102 at end of ingress (egress_spec == drop_port)
1745614192486668 - ENQUEUE: Packet 103 to port 3 with priority 0 (queue 0), queue depth before: 0
1745614195887194 - DROP: Packet 77 at end of ingress (egress_spec == drop_port)
1745614195887351 - DROP: Packet 95 at end of ingress (egress_spec == drop_port)
1745614195888288 - DROP: Packet 104 at end of ingress (egress_spec == drop_port)
1745614195889353 - DROP: Packet 78 at end of ingress (egress_spec == drop_port)
1745614195889637 - DROP: Packet 96 at end of ingress (egress_spec == drop_port)
1745614195890565 - DROP: Packet 105 at end of ingress (egress_spec == drop_port)
1745614195892808 - DROP: Packet 106 at end of ingress (egress_spec == drop_port)
1745614196399124 - DROP: Packet 79 at end of ingress (egress_spec == drop_port)
1745614196400388 - DROP: Packet 107 at end of ingress (egress_spec == drop_port)
1745614196400389 - DROP: Packet 97 at end of ingress (egress_spec == drop_port)
1745614196401630 - DROP: Packet 98 at end of ingress (egress_spec == drop_port)
1745614196402748 - DROP: Packet 108 at end of ingress (egress_spec == drop_port)
1745614196402899 - DROP: Packet 99 at end of ingress (egress_spec == drop_port)
1745614196912235 - DROP: Packet 80 at end of ingress (egress_spec == drop_port)
1745614197936122 - DROP: Packet 81 at end of ingress (egress_spec == drop_port)
1745614197937296 - DROP: Packet 109 at end of ingress (egress_spec == drop_port)
1745614197937385 - DROP: Packet 100 at end of ingress (egress_spec == drop_port)
1745614198895743 - DROP: Packet 101 at end of ingress (egress_spec == drop_port)
1745614198896773 - DROP: Packet 82 at end of ingress (egress_spec == drop_port)
1745614199023438 - DROP: Packet 110 at end of ingress (egress_spec == drop_port)
1745614199086776 - DROP: Packet 102 at end of ingress (egress_spec == drop_port)
1745614199087825 - DROP: Packet 111 at end of ingress (egress_spec == drop_port)
1745614199150381 - DROP: Packet 103 at end of ingress (egress_spec == drop_port)
1745614199213786 - DROP: Packet 112 at end of ingress (egress_spec == drop_port)
1745614199214759 - DROP: Packet 83 at end of ingress (egress_spec == drop_port)
1745614199278025 - DROP: Packet 84 at end of ingress (egress_spec == drop_port)
1745614199278105 - DROP: Packet 104 at end of ingress (egress_spec == drop_port)
1745614199470823 - DROP: Packet 85 at end of ingress (egress_spec == drop_port)
1745614199471990 - DROP: Packet 113 at end of ingress (egress_spec == drop_port)
1745614199535340 - DROP: Packet 105 at end of ingress (egress_spec == drop_port)
1745614199599559 - DROP: Packet 114 at end of ingress (egress_spec == drop_port)
1745614199599559 - DROP: Packet 86 at end of ingress (egress_spec == drop_port)
1745614202490054 - ENQUEUE: Packet 115 to port 4 with priority 0 (queue 0), queue depth before: 0
1745614210736164 - DROP: Packet 87 at end of ingress (egress_spec == drop_port)
1745614210736369 - DROP: Packet 116 at end of ingress (egress_spec == drop_port)
1745614210738660 - DROP: Packet 117 at end of ingress (egress_spec == drop_port)
1745614211248411 - DROP: Packet 106 at end of ingress (egress_spec == drop_port)
1745614211248462 - DROP: Packet 118 at end of ingress (egress_spec == drop_port)
1745614212271132 - DROP: Packet 88 at end of ingress (egress_spec == drop_port)
1745614212271284 - DROP: Packet 107 at end of ingress (egress_spec == drop_port)
1745614212272391 - DROP: Packet 119 at end of ingress (egress_spec == drop_port)
1745614212272516 - DROP: Packet 108 at end of ingress (egress_spec == drop_port)
1745614212272653 - DROP: Packet 109 at end of ingress (egress_spec == drop_port)
1745614212273292 - DROP: Packet 89 at end of ingress (egress_spec == drop_port)
1745614212491270 - ENQUEUE: Packet 120 to port 1 with priority 0 (queue 0), queue depth before: 0
1745614213296348 - DROP: Packet 110 at end of ingress (egress_spec == drop_port)
1745614213296354 - DROP: Packet 121 at end of ingress (egress_spec == drop_port)
1745614213808171 - DROP: Packet 90 at end of ingress (egress_spec == drop_port)
1745614214896515 - DROP: Packet 111 at end of ingress (egress_spec == drop_port)
1745614214897377 - DROP: Packet 91 at end of ingress (egress_spec == drop_port)
1745614215024033 - DROP: Packet 122 at end of ingress (egress_spec == drop_port)
1745614215088251 - DROP: Packet 112 at end of ingress (egress_spec == drop_port)
1745614215088259 - DROP: Packet 123 at end of ingress (egress_spec == drop_port)
1745614215150393 - DROP: Packet 113 at end of ingress (egress_spec == drop_port)
1745614215215012 - DROP: Packet 92 at end of ingress (egress_spec == drop_port)
1745614215219000 - DROP: Packet 124 at end of ingress (egress_spec == drop_port)
1745614215279030 - DROP: Packet 114 at end of ingress (egress_spec == drop_port)
1745614215279188 - DROP: Packet 93 at end of ingress (egress_spec == drop_port)
1745614215471714 - DROP: Packet 94 at end of ingress (egress_spec == drop_port)
1745614215472639 - DROP: Packet 125 at end of ingress (egress_spec == drop_port)
1745614215535814 - DROP: Packet 115 at end of ingress (egress_spec == drop_port)
1745614215599078 - DROP: Packet 95 at end of ingress (egress_spec == drop_port)
1745614215600017 - DROP: Packet 126 at end of ingress (egress_spec == drop_port)
1745614215857122 - DROP: Packet 127 at end of ingress (egress_spec == drop_port)
1745614215857206 - DROP: Packet 96 at end of ingress (egress_spec == drop_port)
1745614216368157 - DROP: Packet 116 at end of ingress (egress_spec == drop_port)
1745614222492484 - ENQUEUE: Packet 128 to port 3 with priority 0 (queue 0), queue depth before: 0
1745614232494251 - ENQUEUE: Packet 117 to port 3 with priority 0 (queue 0), queue depth before: 0
1745614240432333 - DROP: Packet 97 at end of ingress (egress_spec == drop_port)
1745614240433432 - DROP: Packet 129 at end of ingress (egress_spec == drop_port)
1745614240944150 - DROP: Packet 130 at end of ingress (egress_spec == drop_port)
1745614242479415 - DROP: Packet 118 at end of ingress (egress_spec == drop_port)
1745614242480228 - DROP: Packet 131 at end of ingress (egress_spec == drop_port)
1745614242495482 - ENQUEUE: Packet 119 to port 4 with priority 0 (queue 0), queue depth before: 0
1745614242992268 - DROP: Packet 120 at end of ingress (egress_spec == drop_port)
1745614242992328 - DROP: Packet 98 at end of ingress (egress_spec == drop_port)
1745614242992969 - DROP: Packet 132 at end of ingress (egress_spec == drop_port)
1745614242995498 - DROP: Packet 121 at end of ingress (egress_spec == drop_port)
1745614243503193 - DROP: Packet 99 at end of ingress (egress_spec == drop_port)
1745614243504151 - DROP: Packet 122 at end of ingress (egress_spec == drop_port)
1745614245552157 - DROP: Packet 123 at end of ingress (egress_spec == drop_port)
1745614245552230 - DROP: Packet 133 at end of ingress (egress_spec == drop_port)
1745614246898226 - DROP: Packet 100 at end of ingress (egress_spec == drop_port)
1745614246898265 - DROP: Packet 124 at end of ingress (egress_spec == drop_port)
1745614247024863 - DROP: Packet 134 at end of ingress (egress_spec == drop_port)
1745614247089217 - DROP: Packet 125 at end of ingress (egress_spec == drop_port)
1745614247091224 - DROP: Packet 135 at end of ingress (egress_spec == drop_port)
1745614247175755 - DROP: Packet 126 at end of ingress (egress_spec == drop_port)
1745614247216170 - DROP: Packet 101 at end of ingress (egress_spec == drop_port)
1745614247216259 - DROP: Packet 136 at end of ingress (egress_spec == drop_port)
1745614247279515 - DROP: Packet 102 at end of ingress (egress_spec == drop_port)
1745614247279533 - DROP: Packet 127 at end of ingress (egress_spec == drop_port)
1745614247473983 - DROP: Packet 137 at end of ingress (egress_spec == drop_port)
1745614247474658 - DROP: Packet 103 at end of ingress (egress_spec == drop_port)
1745614247537158 - DROP: Packet 128 at end of ingress (egress_spec == drop_port)
1745614247601566 - DROP: Packet 138 at end of ingress (egress_spec == drop_port)
1745614247601619 - DROP: Packet 104 at end of ingress (egress_spec == drop_port)
1745614249648438 - DROP: Packet 105 at end of ingress (egress_spec == drop_port)
1745614252495595 - ENQUEUE: Packet 129 to port 3 with priority 0 (queue 0), queue depth before: 0
1745614253744254 - DROP: Packet 130 at end of ingress (egress_spec == drop_port)
1745614253744348 - DROP: Packet 139 at end of ingress (egress_spec == drop_port)
1745614253744424 - DROP: Packet 106 at end of ingress (egress_spec == drop_port)
1745614262497683 - ENQUEUE: Packet 131 to port 1 with priority 0 (queue 0), queue depth before: 0
1745614272499352 - ENQUEUE: Packet 107 to port 2 with priority 0 (queue 0), queue depth before: 0
1745614282500723 - ENQUEUE: Packet 108 to port 3 with priority 0 (queue 0), queue depth before: 0
1745614292502070 - ENQUEUE: Packet 109 to port 2 with priority 0 (queue 0), queue depth before: 0
1745614298800193 - DROP: Packet 140 at end of ingress (egress_spec == drop_port)
1745614298800235 - DROP: Packet 110 at end of ingress (egress_spec == drop_port)
1745614302503714 - ENQUEUE: Packet 111 to port 3 with priority 0 (queue 0), queue depth before: 0
1745614302896484 - DROP: Packet 141 at end of ingress (egress_spec == drop_port)
1745614302898664 - DROP: Packet 142 at end of ingress (egress_spec == drop_port)
1745614306992239 - DROP: Packet 143 at end of ingress (egress_spec == drop_port)
1745614306992324 - DROP: Packet 112 at end of ingress (egress_spec == drop_port)
1745614306992363 - DROP: Packet 132 at end of ingress (egress_spec == drop_port)
1745614306995520 - DROP: Packet 133 at end of ingress (egress_spec == drop_port)
1745614306995567 - DROP: Packet 134 at end of ingress (egress_spec == drop_port)
1745614310898940 - DROP: Packet 113 at end of ingress (egress_spec == drop_port)
1745614310898940 - DROP: Packet 135 at end of ingress (egress_spec == drop_port)
1745614311025044 - DROP: Packet 144 at end of ingress (egress_spec == drop_port)
1745614311088206 - DROP: Packet 136 at end of ingress (egress_spec == drop_port)
1745614311088252 - DROP: Packet 145 at end of ingress (egress_spec == drop_port)
1745614311088252 - DROP: Packet 114 at end of ingress (egress_spec == drop_port)
1745614311090369 - DROP: Packet 146 at end of ingress (egress_spec == drop_port)
1745614311090391 - DROP: Packet 137 at end of ingress (egress_spec == drop_port)
1745614311092556 - DROP: Packet 138 at end of ingress (egress_spec == drop_port)
1745614311152704 - DROP: Packet 139 at end of ingress (egress_spec == drop_port)
1745614311215909 - DROP: Packet 147 at end of ingress (egress_spec == drop_port)
1745614311215910 - DROP: Packet 115 at end of ingress (egress_spec == drop_port)
1745614311279334 - DROP: Packet 140 at end of ingress (egress_spec == drop_port)
1745614311279343 - DROP: Packet 116 at end of ingress (egress_spec == drop_port)
1745614311474340 - DROP: Packet 117 at end of ingress (egress_spec == drop_port)
1745614311474342 - DROP: Packet 148 at end of ingress (egress_spec == drop_port)
1745614311537627 - DROP: Packet 141 at end of ingress (egress_spec == drop_port)
1745614311602088 - DROP: Packet 118 at end of ingress (egress_spec == drop_port)
1745614311602091 - DROP: Packet 149 at end of ingress (egress_spec == drop_port)
1745614312505015 - ENQUEUE: Packet 150 to port 2 with priority 0 (queue 0), queue depth before: 0
1745614315184171 - DROP: Packet 119 at end of ingress (egress_spec == drop_port)
1745614327472166 - DROP: Packet 142 at end of ingress (egress_spec == drop_port)
1745614327472189 - DROP: Packet 120 at end of ingress (egress_spec == drop_port)
1745614327472189 - DROP: Packet 151 at end of ingress (egress_spec == drop_port)
=== SimpleSwitch started at 1745614564734174 with 1 queue per port ===
1745614564976367 - DROP: Packet 0 at end of ingress (egress_spec == drop_port)
1745614565040237 - DROP: Packet 1 at end of ingress (egress_spec == drop_port)
1745614565231253 - DROP: Packet 2 at end of ingress (egress_spec == drop_port)
=== SimpleSwitch started at 1745614565275536 with 1 queue per port ===
1745614565296306 - DROP: Packet 3 at end of ingress (egress_spec == drop_port)
1745614565360276 - DROP: Packet 4 at end of ingress (egress_spec == drop_port)
1745614565360412 - DROP: Packet 5 at end of ingress (egress_spec == drop_port)
1745614565360464 - DROP: Packet 0 at end of ingress (egress_spec == drop_port)
1745614565362719 - DROP: Packet 1 at end of ingress (egress_spec == drop_port)
1745614565424418 - DROP: Packet 2 at end of ingress (egress_spec == drop_port)
1745614565426717 - DROP: Packet 3 at end of ingress (egress_spec == drop_port)
1745614565427247 - DROP: Packet 4 at end of ingress (egress_spec == drop_port)
1745614565487305 - DROP: Packet 6 at end of ingress (egress_spec == drop_port)
1745614565488527 - DROP: Packet 7 at end of ingress (egress_spec == drop_port)
1745614565490827 - DROP: Packet 8 at end of ingress (egress_spec == drop_port)
1745614565490953 - DROP: Packet 9 at end of ingress (egress_spec == drop_port)
1745614565524814 - DROP: Packet 5 at end of ingress (egress_spec == drop_port)
1745614565551368 - DROP: Packet 10 at end of ingress (egress_spec == drop_port)
1745614565551369 - DROP: Packet 6 at end of ingress (egress_spec == drop_port)
1745614565552573 - DROP: Packet 11 at end of ingress (egress_spec == drop_port)
1745614565552578 - DROP: Packet 7 at end of ingress (egress_spec == drop_port)
1745614565555380 - DROP: Packet 12 at end of ingress (egress_spec == drop_port)
1745614565555417 - DROP: Packet 8 at end of ingress (egress_spec == drop_port)
1745614565589651 - DROP: Packet 13 at end of ingress (egress_spec == drop_port)
1745614565652029 - DROP: Packet 14 at end of ingress (egress_spec == drop_port)
1745614565652030 - DROP: Packet 9 at end of ingress (egress_spec == drop_port)
1745614565679332 - DROP: Packet 10 at end of ingress (egress_spec == drop_port)
1745614565719670 - DROP: Packet 11 at end of ingress (egress_spec == drop_port)
1745614565782475 - DROP: Packet 15 at end of ingress (egress_spec == drop_port)
1745614565807299 - DROP: Packet 16 at end of ingress (egress_spec == drop_port)
1745614565808388 - DROP: Packet 12 at end of ingress (egress_spec == drop_port)
1745614565809546 - DROP: Packet 17 at end of ingress (egress_spec == drop_port)
1745614565809614 - DROP: Packet 13 at end of ingress (egress_spec == drop_port)
1745614565810404 - DROP: Packet 14 at end of ingress (egress_spec == drop_port)
1745614565811419 - DROP: Packet 18 at end of ingress (egress_spec == drop_port)
=== SimpleSwitch started at 1745614565823642 with 1 queue per port ===
1745614565848031 - DROP: Packet 19 at end of ingress (egress_spec == drop_port)
1745614565848045 - DROP: Packet 15 at end of ingress (egress_spec == drop_port)
1745614565871441 - DROP: Packet 0 at end of ingress (egress_spec == drop_port)
1745614565872386 - DROP: Packet 16 at end of ingress (egress_spec == drop_port)
1745614565872529 - DROP: Packet 17 at end of ingress (egress_spec == drop_port)
1745614565872646 - DROP: Packet 1 at end of ingress (egress_spec == drop_port)
1745614565874162 - DROP: Packet 2 at end of ingress (egress_spec == drop_port)
1745614565875309 - DROP: Packet 18 at end of ingress (egress_spec == drop_port)
1745614565907699 - DROP: Packet 20 at end of ingress (egress_spec == drop_port)
1745614565907718 - DROP: Packet 19 at end of ingress (egress_spec == drop_port)
1745614565920303 - DROP: Packet 3 at end of ingress (egress_spec == drop_port)
1745614565952205 - DROP: Packet 21 at end of ingress (egress_spec == drop_port)
1745614565971302 - DROP: Packet 20 at end of ingress (egress_spec == drop_port)
1745614565972308 - DROP: Packet 21 at end of ingress (egress_spec == drop_port)
1745614565973391 - DROP: Packet 4 at end of ingress (egress_spec == drop_port)
1745614566000265 - DROP: Packet 5 at end of ingress (egress_spec == drop_port)
1745614566001259 - DROP: Packet 22 at end of ingress (egress_spec == drop_port)
1745614566002433 - DROP: Packet 6 at end of ingress (egress_spec == drop_port)
1745614566003512 - DROP: Packet 23 at end of ingress (egress_spec == drop_port)
1745614566003647 - DROP: Packet 24 at end of ingress (egress_spec == drop_port)
1745614566004250 - DROP: Packet 7 at end of ingress (egress_spec == drop_port)
1745614566033624 - DROP: Packet 25 at end of ingress (egress_spec == drop_port)
1745614566034581 - DROP: Packet 8 at end of ingress (egress_spec == drop_port)
1745614566068366 - DROP: Packet 26 at end of ingress (egress_spec == drop_port)
1745614566069587 - DROP: Packet 27 at end of ingress (egress_spec == drop_port)
1745614566071231 - DROP: Packet 22 at end of ingress (egress_spec == drop_port)
1745614566071322 - DROP: Packet 28 at end of ingress (egress_spec == drop_port)
1745614566071458 - DROP: Packet 29 at end of ingress (egress_spec == drop_port)
1745614566096372 - DROP: Packet 9 at end of ingress (egress_spec == drop_port)
1745614566096441 - DROP: Packet 23 at end of ingress (egress_spec == drop_port)
1745614566097572 - DROP: Packet 30 at end of ingress (egress_spec == drop_port)
1745614566097586 - DROP: Packet 24 at end of ingress (egress_spec == drop_port)
1745614566100713 - DROP: Packet 10 at end of ingress (egress_spec == drop_port)
1745614566101849 - DROP: Packet 31 at end of ingress (egress_spec == drop_port)
1745614566102816 - DROP: Packet 32 at end of ingress (egress_spec == drop_port)
1745614566104000 - DROP: Packet 25 at end of ingress (egress_spec == drop_port)
1745614566127245 - DROP: Packet 33 at end of ingress (egress_spec == drop_port)
1745614566130300 - DROP: Packet 26 at end of ingress (egress_spec == drop_port)
1745614566130356 - DROP: Packet 27 at end of ingress (egress_spec == drop_port)
1745614566131455 - DROP: Packet 28 at end of ingress (egress_spec == drop_port)
1745614566133608 - DROP: Packet 29 at end of ingress (egress_spec == drop_port)
1745614566135761 - DROP: Packet 30 at end of ingress (egress_spec == drop_port)
1745614566166614 - DROP: Packet 31 at end of ingress (egress_spec == drop_port)
1745614566166765 - DROP: Packet 11 at end of ingress (egress_spec == drop_port)
1745614566167953 - DROP: Packet 34 at end of ingress (egress_spec == drop_port)
1745614566220710 - DROP: Packet 32 at end of ingress (egress_spec == drop_port)
1745614566228037 - DROP: Packet 33 at end of ingress (egress_spec == drop_port)
1745614566256238 - DROP: Packet 34 at end of ingress (egress_spec == drop_port)
1745614566284215 - DROP: Packet 35 at end of ingress (egress_spec == drop_port)
1745614566286428 - DROP: Packet 12 at end of ingress (egress_spec == drop_port)
1745614566295233 - DROP: Packet 13 at end of ingress (egress_spec == drop_port)
1745614566295239 - DROP: Packet 36 at end of ingress (egress_spec == drop_port)
1745614566296526 - DROP: Packet 14 at end of ingress (egress_spec == drop_port)
1745614566296584 - DROP: Packet 37 at end of ingress (egress_spec == drop_port)
1745614566320391 - DROP: Packet 38 at end of ingress (egress_spec == drop_port)
1745614566348485 - DROP: Packet 35 at end of ingress (egress_spec == drop_port)
1745614566349732 - DROP: Packet 39 at end of ingress (egress_spec == drop_port)
1745614566351818 - DROP: Packet 40 at end of ingress (egress_spec == drop_port)
1745614566352910 - DROP: Packet 15 at end of ingress (egress_spec == drop_port)
1745614566354716 - DROP: Packet 36 at end of ingress (egress_spec == drop_port)
1745614566354932 - DROP: Packet 41 at end of ingress (egress_spec == drop_port)
1745614566363032 - DROP: Packet 42 at end of ingress (egress_spec == drop_port)
1745614566383248 - DROP: Packet 37 at end of ingress (egress_spec == drop_port)
1745614566383317 - DROP: Packet 43 at end of ingress (egress_spec == drop_port)
1745614566384307 - DROP: Packet 44 at end of ingress (egress_spec == drop_port)
1745614566384356 - DROP: Packet 38 at end of ingress (egress_spec == drop_port)
1745614566384456 - DROP: Packet 16 at end of ingress (egress_spec == drop_port)
1745614566385467 - DROP: Packet 39 at end of ingress (egress_spec == drop_port)
1745614566385509 - DROP: Packet 45 at end of ingress (egress_spec == drop_port)
1745614566386709 - DROP: Packet 17 at end of ingress (egress_spec == drop_port)
1745614566388207 - DROP: Packet 46 at end of ingress (egress_spec == drop_port)
1745614566388953 - DROP: Packet 18 at end of ingress (egress_spec == drop_port)
1745614566389038 - DROP: Packet 19 at end of ingress (egress_spec == drop_port)
1745614566389090 - DROP: Packet 20 at end of ingress (egress_spec == drop_port)
1745614566389138 - DROP: Packet 21 at end of ingress (egress_spec == drop_port)
1745614566389675 - DROP: Packet 40 at end of ingress (egress_spec == drop_port)
1745614566416662 - DROP: Packet 41 at end of ingress (egress_spec == drop_port)
1745614566417794 - DROP: Packet 22 at end of ingress (egress_spec == drop_port)
1745614566420794 - DROP: Packet 42 at end of ingress (egress_spec == drop_port)
1745614566422888 - DROP: Packet 43 at end of ingress (egress_spec == drop_port)
1745614566439376 - DROP: Packet 44 at end of ingress (egress_spec == drop_port)
1745614566440476 - DROP: Packet 23 at end of ingress (egress_spec == drop_port)
1745614566484667 - DROP: Packet 45 at end of ingress (egress_spec == drop_port)
1745614566484667 - DROP: Packet 47 at end of ingress (egress_spec == drop_port)
1745614566484667 - DROP: Packet 24 at end of ingress (egress_spec == drop_port)
1745614566485918 - DROP: Packet 48 at end of ingress (egress_spec == drop_port)
1745614566485939 - DROP: Packet 25 at end of ingress (egress_spec == drop_port)
1745614566487186 - DROP: Packet 26 at end of ingress (egress_spec == drop_port)
1745614566511262 - DROP: Packet 46 at end of ingress (egress_spec == drop_port)
1745614566511265 - DROP: Packet 27 at end of ingress (egress_spec == drop_port)
1745614566512317 - DROP: Packet 49 at end of ingress (egress_spec == drop_port)
1745614566526770 - DROP: Packet 47 at end of ingress (egress_spec == drop_port)
1745614566546759 - DROP: Packet 28 at end of ingress (egress_spec == drop_port)
1745614566546767 - DROP: Packet 50 at end of ingress (egress_spec == drop_port)
1745614566547952 - DROP: Packet 51 at end of ingress (egress_spec == drop_port)
1745614566549055 - DROP: Packet 48 at end of ingress (egress_spec == drop_port)
1745614566589070 - DROP: Packet 52 at end of ingress (egress_spec == drop_port)
1745614566589115 - DROP: Packet 29 at end of ingress (egress_spec == drop_port)
1745614566604231 - DROP: Packet 53 at end of ingress (egress_spec == drop_port)
1745614566605293 - DROP: Packet 49 at end of ingress (egress_spec == drop_port)
1745614566614429 - DROP: Packet 54 at end of ingress (egress_spec == drop_port)
1745614566639200 - DROP: Packet 55 at end of ingress (egress_spec == drop_port)
1745614566642129 - DROP: Packet 56 at end of ingress (egress_spec == drop_port)
1745614566653049 - DROP: Packet 57 at end of ingress (egress_spec == drop_port)
1745614566653203 - DROP: Packet 50 at end of ingress (egress_spec == drop_port)
1745614566667377 - DROP: Packet 30 at end of ingress (egress_spec == drop_port)
1745614566667433 - DROP: Packet 51 at end of ingress (egress_spec == drop_port)
1745614566673605 - DROP: Packet 52 at end of ingress (egress_spec == drop_port)
1745614566679806 - DROP: Packet 31 at end of ingress (egress_spec == drop_port)
1745614566679870 - DROP: Packet 53 at end of ingress (egress_spec == drop_port)
1745614566679948 - DROP: Packet 32 at end of ingress (egress_spec == drop_port)
1745614566680805 - DROP: Packet 58 at end of ingress (egress_spec == drop_port)
1745614566703249 - DROP: Packet 54 at end of ingress (egress_spec == drop_port)
1745614566704265 - DROP: Packet 33 at end of ingress (egress_spec == drop_port)
1745614566743368 - DROP: Packet 55 at end of ingress (egress_spec == drop_port)
1745614566744412 - DROP: Packet 34 at end of ingress (egress_spec == drop_port)
1745614566798000 - DROP: Packet 35 at end of ingress (egress_spec == drop_port)
1745614566798042 - DROP: Packet 59 at end of ingress (egress_spec == drop_port)
1745614566804213 - DROP: Packet 56 at end of ingress (egress_spec == drop_port)
1745614566805228 - DROP: Packet 60 at end of ingress (egress_spec == drop_port)
1745614566864386 - DROP: Packet 61 at end of ingress (egress_spec == drop_port)
1745614566867457 - DROP: Packet 36 at end of ingress (egress_spec == drop_port)
1745614566867528 - DROP: Packet 57 at end of ingress (egress_spec == drop_port)
1745614566909335 - DROP: Packet 62 at end of ingress (egress_spec == drop_port)
1745614566910304 - DROP: Packet 58 at end of ingress (egress_spec == drop_port)
1745614566924552 - DROP: Packet 59 at end of ingress (egress_spec == drop_port)
1745614566929642 - DROP: Packet 37 at end of ingress (egress_spec == drop_port)
1745614566930687 - DROP: Packet 60 at end of ingress (egress_spec == drop_port)
1745614566930696 - DROP: Packet 38 at end of ingress (egress_spec == drop_port)
1745614566931824 - DROP: Packet 63 at end of ingress (egress_spec == drop_port)
1745614566972962 - DROP: Packet 61 at end of ingress (egress_spec == drop_port)
1745614566973067 - DROP: Packet 39 at end of ingress (egress_spec == drop_port)
1745614566998255 - DROP: Packet 40 at end of ingress (egress_spec == drop_port)
1745614566998285 - DROP: Packet 64 at end of ingress (egress_spec == drop_port)
1745614567064099 - DROP: Packet 65 at end of ingress (egress_spec == drop_port)
1745614567087248 - DROP: Packet 66 at end of ingress (egress_spec == drop_port)
1745614567088302 - DROP: Packet 62 at end of ingress (egress_spec == drop_port)
1745614567088394 - DROP: Packet 41 at end of ingress (egress_spec == drop_port)
1745614567088439 - DROP: Packet 63 at end of ingress (egress_spec == drop_port)
1745614567101495 - DROP: Packet 42 at end of ingress (egress_spec == drop_port)
1745614567102570 - DROP: Packet 67 at end of ingress (egress_spec == drop_port)
1745614567123618 - DROP: Packet 64 at end of ingress (egress_spec == drop_port)
1745614567170149 - DROP: Packet 68 at end of ingress (egress_spec == drop_port)
1745614567180206 - DROP: Packet 43 at end of ingress (egress_spec == drop_port)
1745614567181209 - DROP: Packet 65 at end of ingress (egress_spec == drop_port)
1745614567182374 - DROP: Packet 69 at end of ingress (egress_spec == drop_port)
1745614567182380 - DROP: Packet 44 at end of ingress (egress_spec == drop_port)
1745614567230915 - DROP: Packet 66 at end of ingress (egress_spec == drop_port)
1745614567279243 - DROP: Packet 45 at end of ingress (egress_spec == drop_port)
1745614567279244 - DROP: Packet 70 at end of ingress (egress_spec == drop_port)
1745614567380498 - DROP: Packet 46 at end of ingress (egress_spec == drop_port)
1745614567380528 - DROP: Packet 67 at end of ingress (egress_spec == drop_port)
1745614567382717 - DROP: Packet 47 at end of ingress (egress_spec == drop_port)
1745614567382725 - DROP: Packet 71 at end of ingress (egress_spec == drop_port)
1745614567484320 - DROP: Packet 68 at end of ingress (egress_spec == drop_port)
1745614567485321 - DROP: Packet 48 at end of ingress (egress_spec == drop_port)
1745614567485419 - DROP: Packet 72 at end of ingress (egress_spec == drop_port)
1745614567486530 - DROP: Packet 49 at end of ingress (egress_spec == drop_port)
